"id","card_id","card_name","card_image","set_name","set_id","rarity","card_number","card_type","game_text","flavor_text","twilight","strength","vitality","kind","resistance","culture","home_site","created_at","subtype","type"
"2020","1R99","Change of Plans","https://lotrtcgwiki.com/wiki/_media/cards:lotr01099.jpg","1","1","R","99","Event ","Regroup Exert a ranger to make an opponent shuffle his hand into his draw deck and draw 8 cards.","'Then let me help you. There are other ways, Frodo  otherpathsthat we might take.'","0","null","null","Free People","null","Gondor","","2025-03-13 13:13:25.927149","","Event"
"4836","15RF6","One Last Surprise","https://lotrtcgwiki.com/wiki/_media/cards:lotr15f06.jpg","15","15","RF","6","Event Skirmish","Spell . Spot Gandalf and an unbound companion skirmishing a minion to use Gandalf's resistance to resolve that skirmish instead of that companion 's strength .","","2","null","null","Free People","null","Gandalf","","2025-03-13 13:35:13.764451","Skirmish","Event"
"2023","1C102","Dagger Strike","https://lotrtcgwiki.com/wiki/_media/cards:lotr01102.jpg","1","1","C","102","Event ","Skirmish Make a Gondor or Shire companion bearing a hand weapon strength 2 and damage 1 .","Every warrior needs a sword, bow, or axe  but sometimes, a dagger is enough.","0","null","null","Free People","null","Gondor","","2025-03-13 13:13:26.863792","","Event"
"1994","1C76","Intimidate","https://lotrtcgwiki.com/wiki/_media/cards:lotr01076.jpg","1","1","C","76","Event ","Spell . Response If a companion is about to take a wound , spot Gandalf to prevent that wound .","'Go back to theShadow!'","2","null","null","Free People","null","Gandalf","","2025-03-13 13:13:16.019589","","Event"
"2024","1C103","Elendil's Valor","https://lotrtcgwiki.com/wiki/_media/cards:lotr01103.jpg","1","1","C","103","Event ","Maneuver Make a Gondor companion defender 1 until the regroup phase .","shieldwas scored with runes  to ward allwoundsand harm from him.'","0","null","null","Free People","null","Gondor","","2025-03-13 13:13:27.815127","","Event"
"2025","1C104","Eregion's Trails","https://lotrtcgwiki.com/wiki/_media/cards:lotr01104.jpg","1","1","C","104","Event ","Maneuver Exert a ranger to make each roaming minion strength 3 until the regroup phase .","Guided by Aragorn they struck a good path. It looked to Frodo like the remains of an ancient road, that had once been broad and well planned.","1","null","null","Free People","null","Gondor","","2025-03-13 13:13:28.114888","","Event"
"2027","1C106","Gondor's Vengeance","https://lotrtcgwiki.com/wiki/_media/cards:lotr01106.jpg","1","1","C","106","Event ","Regroup Exert a ranger companion to discard a minion .","ARangerin the wild is a deadly foe for the forces of theShadow.","0","null","null","Free People","null","Gondor","","2025-03-13 13:13:28.690751","","Event"
"2030","1U109","One Whom Men Would Follow","https://lotrtcgwiki.com/wiki/_media/cards:lotr01109.jpg","1","1","U","109","Event ","Maneuver Exert Aragorn to spot an ally . Until the regroup phase , that ally is strength 2 and participates in archery fire and skirmishes.","'The skill of the elves can reforge the Sword of Elendil  but only you have the power to wield it.'","0","null","null","Free People","null","Gondor","","2025-03-13 13:13:29.589531","","Event"
"4822","15R186","•Ulaire Nelya, Fell Rider","https://lotrtcgwiki.com/wiki/_media/cards:lotr15186.jpg","15","15","R","186","Minion Nazgul","Fierce . While you can spot 6 companions , Wraith minions cannot take wounds except during skirmish phases. Skirmish If this minion is mounted, exert him twice to wound a companion bearing a Wraith condition .","","5","10","3","Shadow","null","Wraith","","2025-03-13 13:35:06.847993","Nazgul","Minion"
"1883","0D09","Breeding Pit of Isengard","https://lotrtcgwiki.com/wiki/_media/cards:lotr00d09.jpg","0","0","D","09","Site","Underground . The twilight cost of the first hunter minion played each Shadow phase is 2.","","0","null","null","","null","","","2025-03-13 13:12:34.319801","null","Site"
"2031","1C110","Pathfinder","https://lotrtcgwiki.com/wiki/_media/cards:lotr01110.jpg","1","1","C","110","Event ","Fellowship or Regroup Spot a ranger to play the fellowship 's next site replacing opponent's site if necessary.","'Stridercan take you bypathsthat are seldom trodden. Will you have him?'","0","null","null","Free People","null","Gondor","","2025-03-13 13:13:29.881019","","Event"
"2032","1R111","Pursuit Just Behind","https://lotrtcgwiki.com/wiki/_media/cards:lotr01111.jpg","1","1","R","111","Event ","Regroup Exert a ranger companion to wound every minion .","'We must do something to delay the enemy first. We will make them fear theChamber of Mazarbul!'","0","null","null","Free People","null","Gondor","","2025-03-13 13:13:30.173776","","Event"
"1755","0P12","•Gimli, Son of Gloin","https://lotrtcgwiki.com/wiki/_media/cards:lotr00012.jpg","0","0","P","12","Companion Dwarf","Damage 1 . Skirmish Exert Gimli to make him strength 2.","","2","6","3","Free People","6","Dwarven","","2025-03-13 13:11:49.859801","Dwarf","Companion"
"1757","0P14","•Aragorn, Ranger of the North","https://lotrtcgwiki.com/wiki/_media/cards:lotr00014.jpg","0","0","P","14","Companion Man","Ranger . Maneuver Exert Aragorn to make him defender 1 until the regroup phase .","","4","8","4","Free People","6","Gondor","","2025-03-13 13:11:50.471602","Man","Companion"
"1752","0P9","•Phial of Galadriel","https://lotrtcgwiki.com/wiki/_media/cards:lotr00009.jpg","0","0","P","9","Possession    ","To play, exert an Elf. Bearer must be the Ringbearer . Bearer's resistance is 2.","","0","null","null","Free People","null","Elven","","2025-03-13 13:11:48.88063","","Possession"
"1758","0P15","•Legolas, Son of Thranduil","https://lotrtcgwiki.com/wiki/_media/cards:lotr00015.jpg","0","0","P","15","Companion Elf","Archer . While Legolas is at a river or forest , add 1 to the fellowship archery total.","","2","6","3","Free People","6","Elven","","2025-03-13 13:11:50.810057","Elf","Companion"
"1936","1C21","Lord of Moria","https://lotrtcgwiki.com/wiki/_media/cards:lotr01021.jpg","1","1","C","21","Condition   ","Plays to your support area . Each Dwarf is damage 1 .","Gimli rushed ahead into the vast, empty chamber to see a huge slab of white stone. Knowing instinctively the significance of this tomb, he fell to his knees, overcome with grief.","2","null","null","Free People","null","Dwarven","","2025-03-13 13:12:51.27407","","Condition"
"1765","0P22","Fell Beast","https://lotrtcgwiki.com/wiki/_media/cards:lotr00022.jpg","0","0","P","22","Possession    Mount","To play, discard 2 cards from hand. Bearer must be a Nazgul. Bearer is fierce .","","0","2","null","Shadow","null","Wraith","","2025-03-13 13:11:53.008911","Mount","Possession"
"4844","15RF14","•Sentry Uruk","https://lotrtcgwiki.com/wiki/_media/cards:lotr15f14.jpg","15","15","RF","14","Minion Urukhai","To play, spot an Urukhai minion . While you can spot a fierce minion , this minion is fierce . While you can spot a hunter, this minion gains hunter 1 . While you can spot a character that is damage 1 , this minion is damage 1 .","","4","10","3","Shadow","null","Urukhai","","2025-03-13 13:35:17.300193","Urukhai","Minion"
"4849","15O1","•Legolas, of the Woodland Realm","https://lotrtcgwiki.com/wiki/_media/cards:lotr15o01.jpg","15","15","O","1","Companion Elf","Archer . Hunter 1 . Archery Exert Legolas to make the fellowship archery total 1 for each hunter minion you can spot limit 3.","","2","6","3","Free People","6","Elven","","2025-03-13 13:35:20.347969","Elf","Companion"
"4059","11S180","Brutality","https://lotrtcgwiki.com/wiki/_media/cards:lotr11180.jpg","11","11","S","180","Event Skirmish","Make an Urukhai minion strength 1 for each battleground site you can spot.","","2","null","null","Shadow","null","Urukhai","","2025-03-13 13:28:05.638028","Skirmish","Event"
"4851","15O3","•Quickbeam, Hastiest of All Ents","https://lotrtcgwiki.com/wiki/_media/cards:lotr15o03.jpg","15","15","O","3","Companion Ent","Quickbeam is twilight cost 1 for each Ent you can spot. Maneuver Discard this companion to place another !Gandalf companion from your discard pile on the bottom of your draw deck and reinforce a Gandalf token.","","4","8","3","Free People","6","Gandalf","","2025-03-13 13:35:21.007787","Ent","Companion"
"4853","15O5","•Madril, Defender of Osgiliath","https://lotrtcgwiki.com/wiki/_media/cards:lotr15o05.jpg","15","15","O","5","Companion Man","Ranger . Hunter 1 . While you can spot 2 Gondor rangers, Madril is twilight cost 2. At the start of the maneuver phase , each minion is site number 1 for each threat you can spot until the start of the regroup phase .","","2","5","3","Free People","6","Gondor","","2025-03-13 13:35:22.658079","Man","Companion"
"1968","1U51","•Legolas, Prince of Mirkwood","https://lotrtcgwiki.com/wiki/_media/cards:lotr01051.jpg","1","1","U","51","Companion Elf","Archer . While skirmishing a Nazgul, Legolas is strength 3.","There was also a strange Elf clad in green and brown, Legolas, a messenger from his father, Thranduil, the King of the Elves of Northern Mirkwood.","2","6","3","Free People","6","Elven","","2025-03-13 13:13:04.758665","Elf","Companion"
"4869","17R6","•Thorin III, Stonehelm","https://lotrtcgwiki.com/wiki/_media/cards:lotr17006.jpg","17","17","R","6","Companion Dwarf","Damage 1 . Each time a minion loses a skirmish involving Thorin III , its owner discards the top card from his or her draw deck .","","2","6","3","Free People","6","Dwarven","","2025-03-13 13:35:31.535488","Dwarf","Companion"
"2036","1R114T","•The Saga of Elendil","https://lotrtcgwiki.com/wiki/_media/cards:lotr01114t.jpg","1","1","R","1","Condition   ","Tale . Bearer must be a Gondor companion . Skirmish discard this condition to make bearer strength 2.","","1","null","1","Free People","null","Gondor","","2025-03-13 13:13:31.422462","","Condition"
"1759","0P16","•Faramir, Son of Denethor","https://lotrtcgwiki.com/wiki/_media/cards:lotr00016.jpg","0","0","P","16","Companion Man","Ringbound . Ranger . An opponent may not play skirmish events or use skirmish special abilities during skirmishes involving Faramir.","","3","7","3","Free People","6","Gondor","","2025-03-13 13:11:51.144908","Man","Companion"
"1761","0P18","•Smeagol, Old Noser","https://lotrtcgwiki.com/wiki/_media/cards:lotr00018.jpg","0","0","P","18","Companion","Ringbound . To play add a burden . Regroup Exert Smeagol or Gollum twice to reveal the top 4 cards of your draw deck . Wound a minion for each Shadow card revealed. Place those 4 cards beneath your draw deck in any order.","","0","3","4","Free People","6","Gollum","","2025-03-13 13:11:51.830036","null","Companion"
"1760","0P17","•Eowyn, Lady of Rohan","https://lotrtcgwiki.com/wiki/_media/cards:lotr00017.jpg","0","0","P","17","Companion Man","Valiant . Response If an unbound companion is about to take a wound , exert Eowyn and add 1 to prevent that wound .","","2","6","3","Free People","6","Rohan","","2025-03-13 13:11:51.524173","Man","Companion"
"1762","0P19","•Theoden, King of the Golden Hall","https://lotrtcgwiki.com/wiki/_media/cards:lotr00019.jpg","0","0","P","19","Companion Man","Valiant . Maneuver Play a Rohan possession on Theoden to heal a Rohan ally .","","2","6","2","Free People","6","Rohan","","2025-03-13 13:11:52.139041","Man","Companion"
"1764","0P21","•Treebeard, Guardian of the Forest","https://lotrtcgwiki.com/wiki/_media/cards:lotr00021.jpg","0","0","P","21","Companion Ent","Unhasty . Assignment Exert an unbound Hobbit to allow Treebeard to skirmish . Skirmish Exert Treebeard to make an Ent damage 1 .","","5","12","4","Free People","6","Gandalf","","2025-03-13 13:11:52.719754","Ent","Companion"
"1766","0P23","•Aragorn, Captain of Gondor","https://lotrtcgwiki.com/wiki/_media/cards:lotr00023.jpg","0","0","P","23","Companion Man","Knight . At the start of each fellowship phase , you may add 2 to heal another Gondor companion .","","4","8","4","Free People","6","Gondor","","2025-03-13 13:11:53.315987","Man","Companion"
"1767","0P24","•Legolas, Elven Stalwart","https://lotrtcgwiki.com/wiki/_media/cards:lotr00024.jpg","0","0","P","24","Companion Elf","Archer . While you can spot 3 wounded minions , each minion skirmishing Legolas is strength 3.","","2","6","3","Free People","6","Elven","","2025-03-13 13:11:53.621706","Elf","Companion"
"1768","0P25","•Denethor, Wizened Steward","https://lotrtcgwiki.com/wiki/_media/cards:lotr00025.jpg","0","0","P","25","Companion Man","Denethor is strength 1 for each other Gondor Man you can spot limit 4.","","2","5","3","Free People","6","Gondor","","2025-03-13 13:11:53.929196","Man","Companion"
"1770","0P27","•Frodo, Resolute Hobbit","https://lotrtcgwiki.com/wiki/_media/cards:lotr00027.jpg","0","0","P","27","Companion Hobbit","Ringbearer  resistance 12.","","0","3","4","Free People","12","Shire","","2025-03-13 13:11:54.540278","Hobbit","Companion"
"1771","0P28","•Arwen, Fair Elf Maiden","https://lotrtcgwiki.com/wiki/_media/cards:lotr00028.jpg","0","0","P","28","Companion Elf","While skirmishing a fierce minion , Arwen is strength 3.","","2","6","3","Free People","6","Elven","","2025-03-13 13:11:54.833539","Elf","Companion"
"1772","0P29","•Eowyn, Dernhelm","https://lotrtcgwiki.com/wiki/_media/cards:lotr00029.jpg","0","0","P","29","Companion Man","Valiant . While skirmishing a mounted minion , Eowyn is strength 2. While skirmishing a fierce minion , Eowyn is strength 2.","","2","6","3","Free People","6","Rohan","","2025-03-13 13:11:55.148231","Man","Companion"
"2038","1C116","Swordarm of the White Tower","https://lotrtcgwiki.com/wiki/_media/cards:lotr01116.jpg","1","1","C","116","Event ","Skirmish Make a Gondor companion strength 2 or 4 if he is defender 1 .","'By our valour the wild folk of the East are still restrained, and the terror of Morgul kept at bay and thus alone are peace and freedom maintained in the lands behind us, bulwark of the West.'","0","null","null","Free People","null","Gondor","","2025-03-13 13:13:32.046132","","Event"
